Tiempo,Escalas(m),Datos1(Â°)
2019-11-28 04:04:10,1751.0,-1.6
2019-11-28 04:04:36,1751.1,-1.625
2019-11-28 04:04:59,1751.2,-1.65
2019-11-28 04:05:24,1750.5,-1.675
2019-11-28 04:05:47,1750.9,-1.7
2019-11-28 04:06:10,1751.0,-1.725
2019-11-28 04:06:34,1750.7,-1.75
2019-11-28 04:07:19,1751.3,-1.7750000000000001
2019-11-28 04:07:42,1750.6,-1.8
2019-11-28 04:08:26,1814.3,-1.8666666666666667
2019-11-28 04:09:15,1751.2,-1.9333333333333333
2019-11-28 04:09:41,1750.7,-2.0
2019-11-28 04:10:06,1750.5,-1.8
2019-11-28 04:10:31,1750.5,-1.6
2019-11-28 04:11:21,1316.7,-1.4
2019-11-28 04:12:08,1751.0,-1.2
2019-11-28 04:12:54,1571.8,57.3
2019-11-28 04:14:08,1750.6,27.45
2019-11-28 04:15:22,1750.4,-2.4
